Sample,X(ms) [08.05.2023 12:46:06 896 UTC],"LSim_PT2aper_DB.input","LSim_PT2aper_DB.output"
20450,1683549967051.540918,1,0.99940949678421
20451,1683549967051.795595,1,0.99940949678421
20452,1683549967052.029156,1,0.99940949678421
20453,1683549967052.307245,1,0.99940949678421
20454,1683549967052.539158,1,0.999438047409058
20455,1683549967052.781058,1,0.999438047409058
20456,1683549967053.030622,1,0.999438047409058
20457,1683549967053.324032,1,0.999438047409058
20458,1683549967053.539910,1,0.999465227127075
20459,1683549967053.782398,1,0.999465227127075
20460,1683549967054.030813,1,0.999465227127075
20461,1683549967054.354932,1,0.999465227127075
20462,1683549967054.530552,1,0.999491035938263
20463,1683549967054.779404,1,0.999491035938263
20464,1683549967055.027878,1,0.999491035938263
20465,1683549967055.283490,1,0.999491035938263
20466,1683549967055.530068,1,0.999515533447266
20467,1683549967055.779541,1,0.999515533447266
20468,1683549967056.054180,1,0.999515533447266
20469,1683549967056.274242,1,0.999515533447266
20470,1683549967056.543880,1,0.999538838863373
20471,1683549967056.776681,1,0.999538838863373
20472,1683549967057.029669,1,0.999538838863373
20473,1683549967057.273479,1,0.999538838863373
20474,1683549967057.529860,1,0.999561011791229
20475,1683549967057.793176,1,0.999561011791229
20476,1683549967058.025904,1,0.999561011791229
20477,1683549967058.274497,1,0.999561011791229
20478,1683549967058.530674,1,0.999561011791229
20479,1683549967058.789163,1,0.999582171440125
20480,1683549967059.024314,1,0.999582171440125
20481,1683549967059.274349,1,0.999582171440125
20482,1683549967059.529161,1,0.999602258205414
20483,1683549967059.775645,1,0.999602258205414
20484,1683549967060.024146,1,0.999602258205414
20485,1683549967060.274207,1,0.999602258205414
20486,1683549967060.542089,1,0.999602258205414
20487,1683549967060.777224,1,0.999621391296387
20488,1683549967061.023260,1,0.999621391296387
20489,1683549967061.274271,1,0.999621391296387
20490,1683549967061.532370,1,0.999621391296387
20491,1683549967061.777278,1,0.999639630317688
20492,1683549967062.023355,1,0.999639630317688
20493,1683549967062.274194,1,0.999639630317688
20494,1683549967062.541829,1,0.999639630317688
20495,1683549967062.777469,1,0.999656975269318
20496,1683549967063.023596,1,0.999656975269318
20497,1683549967063.273361,1,0.999656975269318
20498,1683549967063.583537,1,0.999656975269318
20499,1683549967063.802794,1,0.99967348575592
20500,1683549967064.023536,1,0.99967348575592
20501,1683549967064.281780,1,0.99967348575592
20502,1683549967064.575143,1,0.99967348575592
20503,1683549967064.776701,1,0.999689102172852
20504,1683549967065.024729,1,0.999689102172852
20505,1683549967065.274250,1,0.999689102172852
20506,1683549967065.544833,1,0.999689102172852
20507,1683549967065.777757,1,0.999703943729401
20508,1683549967066.024735,1,0.999703943729401
20509,1683549967066.273559,1,0.999703943729401
20510,1683549967066.544043,1,0.999703943729401
20511,1683549967066.777731,1,0.999718010425568
20512,1683549967067.031097,1,0.999718010425568
20513,1683549967067.274857,1,0.999718010425568
20514,1683549967067.596290,1,0.999718010425568
20515,1683549967067.790970,1,0.999731421470642
20516,1683549967068.050348,1,0.999731421470642
20517,1683549967068.299352,1,0.999731421470642
20518,1683549967068.540568,1,0.999731421470642
20519,1683549967068.811717,1,0.999744176864624
20520,1683549967069.040429,1,0.999744176864624
20521,1683549967069.293205,1,0.999744176864624
20522,1683549967069.533928,1,0.999744176864624
20523,1683549967069.791120,1,0.999756336212158
20524,1683549967070.026433,1,0.999756336212158
20525,1683549967070.278382,1,0.999756336212158
20526,1683549967070.524134,1,0.999756336212158
20527,1683549967070.781573,1,0.999756336212158
20528,1683549967071.023633,1,0.999767899513245
20529,1683549967071.276747,1,0.999767899513245
20530,1683549967071.551164,1,0.999767899513245
20531,1683549967071.780679,1,0.999778926372528
20532,1683549967072.023588,1,0.999778926372528
20533,1683549967072.276891,1,0.999778926372528
20534,1683549967072.535940,1,0.999778926372528
20535,1683549967072.780284,1,0.999778926372528
20536,1683549967073.025344,1,0.999789416790009
20537,1683549967073.277542,1,0.999789416790009
20538,1683549967073.545465,1,0.999789416790009
20539,1683549967073.872846,1,0.999789416790009
20540,1683549967074.025394,1,0.999799370765686
20541,1683549967074.277317,1,0.999799370765686
20542,1683549967074.527158,1,0.999799370765686
20543,1683549967074.805424,1,0.999799370765686
20544,1683549967075.023869,1,0.999808788299561
20545,1683549967075.276676,1,0.999808788299561
20546,1683549967075.524477,1,0.999808788299561
20547,1683549967075.850317,1,0.999808788299561
20548,1683549967076.024916,1,0.999817728996277
20549,1683549967076.275844,1,0.999817728996277
20550,1683549967076.524773,1,0.999817728996277
20551,1683549967076.824800,1,0.999817728996277
20552,1683549967077.026174,1,0.99982625246048
20553,1683549967077.277580,1,0.99982625246048
20554,1683549967077.525551,1,0.99982625246048
20555,1683549967077.885303,1,0.99982625246048
20556,1683549967078.025082,1,0.999834418296814
20557,1683549967078.276451,1,0.999834418296814
20558,1683549967078.527669,1,0.999834418296814
20559,1683549967078.782165,1,0.999834418296814
20560,1683549967079.026152,1,0.999842166900635
20561,1683549967079.277197,1,0.999842166900635
20562,1683549967079.526974,1,0.999842166900635
20563,1683549967079.775014,1,0.999842166900635
20564,1683549967080.027653,1,0.999849617481232
20565,1683549967080.276844,1,0.999849617481232
20566,1683549967080.529223,1,0.999849617481232
20567,1683549967080.776197,1,0.999849617481232
20568,1683549967081.033642,1,0.99985671043396
20569,1683549967081.276887,1,0.99985671043396
20570,1683549967081.526958,1,0.99985671043396
20571,1683549967081.774245,1,0.99985671043396
20572,1683549967082.035619,1,0.999863505363464
20573,1683549967082.276943,1,0.999863505363464
20574,1683549967082.528485,1,0.999863505363464
20575,1683549967082.776461,1,0.999863505363464
20576,1683549967083.028192,1,0.999869883060455
20577,1683549967083.277789,1,0.999869883060455
20578,1683549967083.542197,1,0.999869883060455
20579,1683549967083.778888,1,0.999869883060455
20580,1683549967084.034390,1,0.999869883060455
20581,1683549967084.291936,1,0.999875962734222
20582,1683549967084.529640,1,0.999875962734222
20583,1683549967084.802121,1,0.999875962734222
20584,1683549967085.107522,1,0.999875962734222
20585,1683549967085.282836,1,0.999881684780121
20586,1683549967085.530685,1,0.999881684780121
20587,1683549967085.780186,1,0.999881684780121
20588,1683549967086.074215,1,0.999881684780121
20589,1683549967086.278426,1,0.99988716840744
20590,1683549967086.527488,1,0.99988716840744
20591,1683549967086.774288,1,0.99988716840744
20592,1683549967087.088893,1,0.99988716840744
20593,1683549967087.277400,1,0.99989241361618
20594,1683549967087.526648,1,0.99989241361618
20595,1683549967087.774130,1,0.99989241361618
20596,1683549967088.099157,1,0.99989241361618
20597,1683549967088.281643,1,0.999897360801697
20598,1683549967088.540527,1,0.999897360801697
20599,1683549967088.775722,1,0.999897360801697
20600,1683549967089.038677,1,0.999897360801697
20601,1683549967089.285190,1,0.999902069568634
20602,1683549967089.530627,1,0.999902069568634
20603,1683549967089.775351,1,0.999902069568634
20604,1683549967090.052128,1,0.999902069568634
20605,1683549967090.278180,1,0.999906539916992
20606,1683549967090.527920,1,0.999906539916992
20607,1683549967090.776914,1,0.999906539916992
20608,1683549967091.063147,1,0.999906539916992
20609,1683549967091.278505,1,0.999910831451416
20610,1683549967091.527737,1,0.999910831451416
20611,1683549967091.775422,1,0.999910831451416
20612,1683549967092.078137,1,0.999910831451416
20613,1683549967092.279655,1,0.999914944171906
20614,1683549967092.527826,1,0.999914944171906
20615,1683549967092.774885,1,0.999914944171906
20616,1683549967093.026647,1,0.999914944171906
20617,1683549967093.278605,1,0.999918878078461
20618,1683549967093.527525,1,0.999918878078461
20619,1683549967093.777544,1,0.999918878078461
20620,1683549967094.025339,1,0.999918878078461
20621,1683549967094.278006,1,0.999922573566437
20622,1683549967094.528551,1,0.999922573566437
20623,1683549967094.777471,1,0.999922573566437
20624,1683549967095.025069,1,0.999922573566437
20625,1683549967095.278104,1,0.999926030635834
20626,1683549967095.528645,1,0.999926030635834
20627,1683549967095.777459,1,0.999926030635834
20628,1683549967096.024820,1,0.999926030635834
20629,1683549967096.277950,1,0.999929249286652
20630,1683549967096.527502,1,0.999929249286652
20631,1683549967096.777448,1,0.999929249286652
20632,1683549967097.024950,1,0.999929249286652
20633,1683549967097.283312,1,0.999932289123535
20634,1683549967097.527468,1,0.999932289123535
20635,1683549967097.777388,1,0.999932289123535
20636,1683549967098.024816,1,0.999932289123535
20637,1683549967098.305062,1,0.999932289123535
20638,1683549967098.527718,1,0.999935209751129
20639,1683549967098.777495,1,0.999935209751129
20640,1683549967099.025021,1,0.999935209751129
20641,1683549967099.323314,1,0.999935209751129
20642,1683549967099.528703,1,0.999937951564789
20643,1683549967099.777614,1,0.999937951564789
20644,1683549967100.024978,1,0.999937951564789
20645,1683549967100.279634,1,0.999937951564789
20646,1683549967100.527967,1,0.999940574169159
20647,1683549967100.808534,1,0.999940574169159
20648,1683549967101.037702,1,0.999940574169159
20649,1683549967101.321762,1,0.999940574169159
20650,1683549967101.546043,1,0.99994307756424
20651,1683549967101.780513,1,0.99994307756424
20652,1683549967102.026688,1,0.99994307756424
20653,1683549967102.327247,1,0.99994307756424
20654,1683549967102.528228,1,0.999945461750031
20655,1683549967102.781893,1,0.999945461750031
20656,1683549967103.027919,1,0.999945461750031
20657,1683549967103.329798,1,0.999945461750031
20658,1683549967103.529851,1,0.999947726726532
20659,1683549967103.797347,1,0.999947726726532
20660,1683549967104.037898,1,0.999947726726532
20661,1683549967104.334003,1,0.999947726726532
20662,1683549967104.527708,1,0.999949932098389
20663,1683549967104.778060,1,0.999949932098389
20664,1683549967105.024265,1,0.999949932098389
20665,1683549967105.276869,1,0.999949932098389
20666,1683549967105.525601,1,0.999952077865601
20667,1683549967105.777670,1,0.999952077865601
20668,1683549967106.025554,1,0.999952077865601
20669,1683549967106.274259,1,0.999952077865601
20670,1683549967106.527439,1,0.999954164028168
20671,1683549967106.777761,1,0.999954164028168
20672,1683549967107.025567,1,0.999954164028168
20673,1683549967107.274429,1,0.999954164028168
20674,1683549967107.528012,1,0.999956130981445
20675,1683549967107.777361,1,0.999956130981445
20676,1683549967108.024428,1,0.999956130981445
20677,1683549967108.274167,1,0.999956130981445
20678,1683549967108.533249,1,0.999958038330078
20679,1683549967108.789438,1,0.999958038330078
20680,1683549967109.037202,1,0.999958038330078
20681,1683549967109.274172,1,0.999958038330078
20682,1683549967109.548265,1,0.999958038330078
20683,1683549967109.808412,1,0.999959886074066
20684,1683549967110.048182,1,0.999959886074066
20685,1683549967110.286802,1,0.999959886074066
20686,1683549967110.545879,1,0.999959886074066
20687,1683549967110.778710,1,0.999961614608765
20688,1683549967111.024371,1,0.999961614608765
20689,1683549967111.296343,1,0.999961614608765
20690,1683549967111.586080,1,0.999961614608765
20691,1683549967111.777324,1,0.999963164329529
20692,1683549967112.025222,1,0.999963164329529
20693,1683549967112.288217,1,0.999963164329529
20694,1683549967112.605391,1,0.999963164329529
20695,1683549967112.790632,1,0.999964714050293
20696,1683549967113.029758,1,0.999964714050293
20697,1683549967113.275946,1,0.999964714050293
20698,1683549967113.563809,1,0.999964714050293
20699,1683549967113.777921,1,0.999966204166412
20700,1683549967114.025300,1,0.999966204166412
20701,1683549967114.275986,1,0.999966204166412
20702,1683549967114.578339,1,0.999966204166412
20703,1683549967114.778741,1,0.999967575073242
20704,1683549967115.025038,1,0.999967575073242
20705,1683549967115.274956,1,0.999967575073242
20706,1683549967115.535804,1,0.999967575073242
20707,1683549967115.778979,1,0.999968826770782
20708,1683549967116.025017,1,0.999968826770782
20709,1683549967116.274890,1,0.999968826770782
20710,1683549967116.549543,1,0.999968826770782
20711,1683549967116.779168,1,0.999970078468323
20712,1683549967117.026087,1,0.999970078468323
20713,1683549967117.282199,1,0.999970078468323
20714,1683549967117.536933,1,0.999970078468323
20715,1683549967117.796629,1,0.999971270561218
20716,1683549967118.026506,1,0.999971270561218
20717,1683549967118.292949,1,0.999971270561218
20718,1683549967118.543602,1,0.999971270561218
20719,1683549967118.785002,1,0.999972462654114
20720,1683549967119.025730,1,0.999972462654114
20721,1683549967119.279262,1,0.999972462654114
20722,1683549967119.526441,1,0.999972462654114
20723,1683549967119.779645,1,0.99997353553772
20724,1683549967120.025079,1,0.99997353553772
20725,1683549967120.277923,1,0.99997353553772
20726,1683549967120.526194,1,0.99997353553772
20727,1683549967120.778330,1,0.999974548816681
20728,1683549967121.026023,1,0.999974548816681
20729,1683549967121.277516,1,0.999974548816681
20730,1683549967121.525576,1,0.999974548816681
20731,1683549967121.779523,1,0.999975442886353
20732,1683549967122.025106,1,0.999975442886353
20733,1683549967122.277424,1,0.999975442886353
20734,1683549967122.525354,1,0.999975442886353
20735,1683549967122.783189,1,0.999976277351379
20736,1683549967123.026181,1,0.999976277351379
20737,1683549967123.277346,1,0.999976277351379
20738,1683549967123.525517,1,0.999976277351379
20739,1683549967123.792722,1,0.999976277351379
20740,1683549967124.026262,1,0.999977111816406
20741,1683549967124.278561,1,0.999977111816406
20742,1683549967124.524598,1,0.999977111816406
20743,1683549967124.806330,1,0.999977111816406
20744,1683549967125.026590,1,0.999977946281433
20745,1683549967125.278466,1,0.999977946281433
20746,1683549967125.524678,1,0.999977946281433
20747,1683549967125.817831,1,0.999977946281433
20748,1683549967126.026342,1,0.99997878074646
20749,1683549967126.278495,1,0.99997878074646
20750,1683549967126.524628,1,0.99997878074646
20751,1683549967126.830861,1,0.99997878074646
20752,1683549967127.026261,1,0.999979555606842
20753,1683549967127.278415,1,0.999979555606842
20754,1683549967127.524742,1,0.999979555606842
20755,1683549967127.784944,1,0.999979555606842
20756,1683549967128.025757,1,0.999980270862579
20757,1683549967128.278559,1,0.999980270862579
20758,1683549967128.525480,1,0.999980270862579
20759,1683549967128.799544,1,0.999980270862579
20760,1683549967129.026815,1,0.999980926513672
20761,1683549967129.278391,1,0.999980926513672
20762,1683549967129.524804,1,0.999980926513672
20763,1683549967129.823907,1,0.999980926513672
20764,1683549967130.026824,1,0.999981582164764
20765,1683549967130.284359,1,0.999981582164764
20766,1683549967130.526071,1,0.999981582164764
20767,1683549967130.869144,1,0.999981582164764
20768,1683549967131.039320,1,0.999982178211212
20769,1683549967131.291755,1,0.999982178211212
20770,1683549967131.524468,1,0.999982178211212
20771,1683549967131.781331,1,0.999982178211212
20772,1683549967132.025799,1,0.999982714653015
20773,1683549967132.276750,1,0.999982714653015
20774,1683549967132.529361,1,0.999982714653015
20775,1683549967132.775537,1,0.999982714653015
20776,1683549967133.025022,1,0.999983251094818
20777,1683549967133.290151,1,0.999983251094818
20778,1683549967133.546558,1,0.999983251094818
20779,1683549967133.790716,1,0.999983251094818
20780,1683549967134.027962,1,0.999983727931976
20781,1683549967134.279720,1,0.999983727931976
20782,1683549967134.531155,1,0.999983727931976
20783,1683549967134.781054,1,0.999983727931976
20784,1683549967135.042460,1,0.999983727931976
20785,1683549967135.278530,1,0.99998414516449
20786,1683549967135.528705,1,0.99998414516449
20787,1683549967135.775456,1,0.99998414516449
20788,1683549967136.028117,1,0.999984622001648
